product_name,client_name,date,month_num,month_name,week_of_month,quantity,cost_price,sale_price,total_order,profit,payment,debt
Product_02,Client_170,2025-12-14,12,December,2,3,11.88,17.28,51.84,16.2,51.84,0.0
Product_11,Client_197,2025-11-15,11,November,3,2,6.97,11.08,22.16,8.22,11.08,11.08
Product_20,Client_034,2025-10-16,10,October,3,3,7.3,8.57,25.71,3.81,25.71,0.0
Product_20,Client_097,2025-07-05,7,July,1,7,5.69,8.72,61.04,21.21,0.0,61.04
Product_05,Client_042,2025-09-24,9,September,4,5,14.17,17.99,89.95,19.1,89.95,0.0
Product_06,Client_178,2025-01-20,1,January,3,3,17.53,21.26,63.78,11.19,63.78,0.0
Product_25,Client_160,2025-07-06,7,July,1,4,15.38,25.96,103.84,42.32,103.84,0.0
Product_26,Client_043,2025-04-04,4,April,1,8,16.58,29.0,232.0,99.36,232.0,0.0
Product_24,Client_113,2025-06-02,6,June,1,2,13.02,21.05,42.1,16.06,42.1,0.0
Product_02,Client_106,2025-06-18,6,June,3,4,9.16,11.26,45.04,8.4,45.04,0.0
Product_12,Client_174,2025-09-13,9,September,2,2,8.07,12.51,25.02,8.88,0.0,25.02
Product_24,Client_061,2025-08-01,8,August,1,2,13.74,22.03,44.06,16.58,44.06,0.0
Product_15,Client_157,2025-03-22,3,March,4,3,15.95,21.0,63.0,15.15,63.0,0.0
Product_10,Client_193,2025-07-11,7,July,2,3,7.34,12.76,38.28,16.26,38.28,0.0
Product_24,Client_115,2025-03-20,3,March,3,6,13.85,21.87,131.22,48.12,131.22,0.0
Product_08,Client_137,2025-06-25,6,June,4,2,23.07,37.93,75.86,29.72,75.86,0.0
Product_08,Client_080,2025-08-31,8,August,5,3,21.77,33.91,101.73,36.42,101.73,0.0
Product_26,Client_121,2025-12-06,12,December,1,7,19.06,27.98,195.86,62.44,48.96,146.9
Product_29,Client_050,2025-05-06,5,May,1,4,24.39,33.6,134.4,36.84,134.4,0.0
Product_12,Client_174,2025-09-23,9,September,4,3,10.95,19.11,57.33,24.48,57.33,0.0
Product_19,Client_113,2025-05-23,5,May,4,3,24.17,33.62,100.86,28.35,100.86,0.0
Product_15,Client_197,2025-04-12,4,April,2,3,16.28,20.7,62.1,13.26,62.1,0.0
Product_10,Client_200,2025-06-22,6,June,4,1,6.82,11.88,11.88,5.06,2.97,8.91
Product_13,Client_129,2025-02-26,2,February,4,8,13.29,19.52,156.16,49.84,156.16,0.0
Product_17,Client_108,2025-01-20,1,January,3,3,21.58,35.43,106.29,41.55,79.72,26.57
Product_06,Client_052,2025-03-05,3,March,1,5,18.44,21.07,105.35,13.15,105.35,0.0
Product_26,Client_155,2025-02-09,2,February,2,5,19.48,32.62,163.1,65.7,163.1,0.0
Product_05,Client_065,2025-03-27,3,March,4,5,17.64,31.36,156.8,68.6,156.8,0.0
Product_02,Client_165,2025-10-08,10,October,2,2,9.59,13.18,26.36,7.18,26.36,0.0
Product_16,Client_096,2025-12-18,12,December,3,4,18.73,32.46,129.84,54.92,32.46,97.38
Product_18,Client_027,2025-09-04,9,September,1,6,20.3,36.08,216.48,94.68,0.0,216.48
Product_23,Client_133,2025-05-27,5,May,4,8,11.78,17.8,142.4,48.16,142.4,0.0
Product_28,Client_032,2025-05-14,5,May,2,3,20.01,25.6,76.8,16.77,76.8,0.0
Product_10,Client_022,2025-09-27,9,September,4,3,6.99,10.54,31.62,10.65,31.62,0.0
Product_25,Client_042,2025-08-07,8,August,1,2,15.41,19.18,38.36,7.54,38.36,0.0
Product_09,Client_116,2025-02-08,2,February,2,3,24.9,28.83,86.49,11.79,86.49,0.0
Product_29,Client_132,2025-07-21,7,July,3,6,23.77,29.38,176.28,33.66,176.28,0.0
Product_05,Client_112,2025-05-19,5,May,3,4,16.22,21.91,87.64,22.76,65.73,21.91
Product_03,Client_057,2025-10-24,10,October,4,1,11.14,12.85,12.85,1.71,12.85,0.0
Product_27,Client_116,2025-10-01,10,October,1,3,21.41,26.1,78.3,14.07,78.3,0.0
Product_29,Client_090,2025-01-04,1,January,1,2,24.42,29.4,58.8,9.96,29.4,29.4
Product_30,Client_007,2025-08-11,8,August,2,3,6.45,7.99,23.97,4.62,23.97,0.0
Product_14,Client_014,2025-08-19,8,August,3,1,15.33,18.64,18.64,3.31,18.64,0.0
Product_13,Client_129,2025-10-10,10,October,2,4,10.73,17.48,69.92,27.0,52.44,17.48
Product_12,Client_061,2025-08-21,8,August,3,5,10.35,14.08,70.4,18.65,70.4,0.0
Product_13,Client_021,2025-09-16,9,September,3,4,10.02,13.78,55.12,15.04,41.34,13.78
Product_12,Client_058,2025-10-14,10,October,2,6,8.88,10.31,61.86,8.58,61.86,0.0
Product_01,Client_082,2025-09-29,9,September,5,4,8.69,10.31,41.24,6.48,41.24,0.0
Product_30,Client_026,2025-06-26,6,June,4,6,4.66,6.52,39.12,11.16,29.34,9.78
Product_27,Client_183,2025-11-26,11,November,4,3,21.8,33.09,99.27,33.87,74.45,24.82
Product_21,Client_086,2025-04-10,4,April,2,2,9.82,12.15,24.3,4.66,24.3,0.0
Product_26,Client_038,2025-04-09,4,April,2,5,17.45,22.18,110.9,23.65,0.0,110.9
Product_05,Client_010,2025-07-14,7,July,2,3,15.61,26.29,78.87,32.04,78.87,0.0
Product_10,Client_121,2025-06-20,6,June,3,5,5.97,9.82,49.1,19.25,49.1,0.0
Product_23,Client_036,2025-11-05,11,November,1,4,13.8,17.72,70.88,15.68,70.88,0.0
Product_25,Client_181,2025-12-31,12,December,5,2,17.01,24.8,49.6,15.58,49.6,0.0
Product_16,Client_115,2025-01-07,1,January,1,4,18.18,21.82,87.28,14.56,87.28,0.0
Product_20,Client_002,2025-03-20,3,March,3,4,6.58,9.03,36.12,9.8,36.12,0.0
Product_29,Client_021,2025-02-19,2,February,3,3,22.26,26.73,80.19,13.41,80.19,0.0
Product_01,Client_066,2025-08-15,8,August,3,6,7.66,12.84,77.04,31.08,77.04,0.0
Product_07,Client_039,2025-12-08,12,December,2,3,20.14,21.72,65.16,4.74,65.16,0.0
Product_18,Client_187,2025-02-18,2,February,3,1,21.92,29.54,29.54,7.62,7.38,22.16
Product_20,Client_136,2025-01-06,1,January,1,3,5.19,8.07,24.21,8.64,0.0,24.21
Product_14,Client_029,2025-02-21,2,February,3,4,12.97,18.2,72.8,20.92,18.2,54.6
Product_25,Client_074,2025-02-03,2,February,1,6,16.19,18.84,113.04,15.9,0.0,113.04
Product_08,Client_078,2025-01-27,1,January,4,4,21.58,36.0,144.0,57.68,36.0,108.0
Product_04,Client_013,2025-10-18,10,October,3,4,15.79,20.34,81.36,18.2,61.02,20.34
Product_08,Client_108,2025-08-26,8,August,4,8,21.2,25.24,201.92,32.32,201.92,0.0
Product_21,Client_160,2025-09-25,9,September,4,7,9.71,15.3,107.1,39.13,107.1,0.0
Product_15,Client_017,2025-03-25,3,March,4,3,14.21,25.81,77.43,34.8,38.72,38.71
Product_04,Client_128,2025-03-18,3,March,3,5,15.5,27.86,139.3,61.8,34.83,104.47
Product_20,Client_138,2025-10-13,10,October,2,3,7.63,11.2,33.6,10.71,33.6,0.0
Product_01,Client_162,2025-01-15,1,January,3,3,7.09,7.79,23.37,2.1,17.53,5.84
Product_17,Client_148,2025-06-13,6,June,2,7,21.7,34.62,242.34,90.44,181.76,60.58
Product_08,Client_184,2025-12-05,12,December,1,3,20.09,23.91,71.73,11.46,35.86,35.87
Product_05,Client_075,2025-10-10,10,October,2,3,15.49,17.52,52.56,6.09,52.56,0.0
Product_14,Client_001,2025-06-15,6,June,3,1,12.36,13.6,13.6,1.24,13.6,0.0
Product_20,Client_091,2025-11-17,11,November,3,4,5.2,7.85,31.4,10.6,31.4,0.0
Product_08,Client_147,2025-11-12,11,November,2,3,21.52,30.14,90.42,25.86,67.82,22.6
Product_14,Client_048,2025-03-28,3,March,4,6,14.15,25.7,154.2,69.3,154.2,0.0
Product_22,Client_172,2025-03-31,3,March,5,3,9.41,16.86,50.58,22.35,50.58,0.0
Product_03,Client_135,2025-11-03,11,November,1,1,13.59,20.0,20.0,6.41,10.0,10.0
Product_12,Client_018,2025-03-05,3,March,1,4,11.74,20.42,81.68,34.72,0.0,81.68
Product_17,Client_140,2025-12-19,12,December,3,2,21.56,33.8,67.6,24.48,16.9,50.7
Product_17,Client_130,2025-06-01,6,June,1,4,20.25,23.85,95.4,14.4,23.85,71.55
Product_18,Client_006,2025-08-10,8,August,2,3,20.82,23.92,71.76,9.3,71.76,0.0
Product_13,Client_121,2025-09-12,9,September,2,1,13.13,21.61,21.61,8.48,16.21,5.4
Product_02,Client_163,2025-02-19,2,February,3,4,10.65,16.56,66.24,23.64,66.24,0.0
Product_13,Client_096,2025-12-03,12,December,1,4,10.83,14.99,59.96,16.64,29.98,29.98
Product_09,Client_192,2025-08-23,8,August,4,8,24.9,44.15,353.2,154.0,353.2,0.0
Product_01,Client_092,2025-08-24,8,August,4,4,8.56,12.7,50.8,16.56,50.8,0.0
Product_26,Client_018,2025-05-08,5,May,2,2,19.34,25.53,51.06,12.38,0.0,51.06
Product_12,Client_062,2025-04-28,4,April,4,7,8.1,10.62,74.34,17.64,55.76,18.58
Product_24,Client_169,2025-02-23,2,February,4,1,15.35,19.35,19.35,4.0,19.35,0.0
Product_21,Client_027,2025-08-30,8,August,5,2,7.61,13.69,27.38,12.16,27.38,0.0
Product_25,Client_149,2025-10-13,10,October,2,2,16.55,22.36,44.72,11.62,44.72,0.0
Product_24,Client_194,2025-11-13,11,November,2,4,13.85,17.41,69.64,14.24,34.82,34.82
Product_11,Client_035,2025-12-19,12,December,3,3,9.85,13.11,39.33,9.78,39.33,0.0
Product_02,Client_091,2025-11-15,11,November,3,3,11.6,17.37,52.11,17.31,26.06,26.05
Product_18,Client_087,2025-08-05,8,August,1,1,23.28,34.15,34.15,10.87,34.15,0.0
Product_27,Client_165,2025-04-23,4,April,4,3,21.53,32.23,96.69,32.1,72.52,24.17
Product_06,Client_200,2025-07-16,7,July,3,4,16.98,27.22,108.88,40.96,108.88,0.0
Product_22,Client_119,2025-04-06,4,April,1,3,10.46,12.08,36.24,4.86,36.24,0.0
Product_23,Client_123,2025-05-21,5,May,3,4,11.23,18.94,75.76,30.84,75.76,0.0
Product_21,Client_047,2025-02-04,2,February,1,2,8.9,13.72,27.44,9.64,27.44,0.0
Product_26,Client_035,2025-01-08,1,January,2,6,16.57,28.78,172.68,73.26,172.68,0.0
Product_03,Client_184,2025-05-27,5,May,4,5,13.78,18.1,90.5,21.6,90.5,0.0
Product_25,Client_118,2025-06-03,6,June,1,5,15.85,19.2,96.0,16.75,72.0,24.0
Product_02,Client_076,2025-10-10,10,October,2,4,11.81,20.57,82.28,35.04,82.28,0.0
Product_07,Client_012,2025-06-05,6,June,1,2,19.1,29.71,59.42,21.22,59.42,0.0
Product_26,Client_052,2025-11-07,11,November,1,6,16.98,27.45,164.7,62.82,0.0,164.7
Product_29,Client_011,2025-05-17,5,May,3,7,24.98,34.93,244.51,69.65,244.51,0.0
Product_11,Client_080,2025-02-27,2,February,4,5,6.18,11.76,58.8,27.9,58.8,0.0
Product_17,Client_102,2025-03-21,3,March,3,5,21.05,33.11,165.55,60.3,165.55,0.0
Product_27,Client_140,2025-09-07,9,September,1,6,20.32,29.34,176.04,54.12,176.04,0.0
Product_16,Client_065,2025-04-06,4,April,1,2,17.66,23.94,47.88,12.56,47.88,0.0
Product_02,Client_193,2025-10-12,10,October,2,5,11.33,14.7,73.5,16.85,73.5,0.0
Product_21,Client_049,2025-04-29,4,April,5,5,9.27,13.76,68.8,22.45,17.2,51.6
Product_10,Client_092,2025-04-22,4,April,4,4,5.78,9.33,37.32,14.2,9.33,27.99
Product_28,Client_200,2025-09-24,9,September,4,1,23.45,28.43,28.43,4.98,28.43,0.0
Product_02,Client_168,2025-05-20,5,May,3,3,9.23,17.2,51.6,23.91,51.6,0.0
Product_11,Client_070,2025-12-25,12,December,4,5,8.58,14.77,73.85,30.95,36.92,36.93
Product_04,Client_095,2025-12-29,12,December,5,4,15.95,26.77,107.08,43.28,107.08,0.0
Product_14,Client_103,2025-04-28,4,April,4,2,14.17,25.18,50.36,22.02,50.36,0.0
Product_24,Client_113,2025-04-29,4,April,5,6,15.86,22.2,133.2,38.04,133.2,0.0
Product_29,Client_099,2025-05-01,5,May,1,6,25.8,37.05,222.3,67.5,222.3,0.0
Product_11,Client_048,2025-07-02,7,July,1,4,7.51,13.51,54.04,24.0,13.51,40.53
Product_16,Client_178,2025-10-04,10,October,1,6,17.01,26.64,159.84,57.78,159.84,0.0
Product_16,Client_095,2025-10-20,10,October,3,3,16.9,23.01,69.03,18.33,69.03,0.0
Product_30,Client_133,2025-08-24,8,August,4,3,4.29,6.09,18.27,5.4,18.27,0.0
Product_09,Client_022,2025-05-19,5,May,3,4,25.37,36.49,145.96,44.48,145.96,0.0
Product_24,Client_109,2025-05-18,5,May,3,4,13.35,14.92,59.68,6.28,59.68,0.0
Product_03,Client_111,2025-11-29,11,November,5,3,13.55,22.98,68.94,28.29,51.7,17.24
Product_20,Client_047,2025-03-07,3,March,1,1,7.62,10.13,10.13,2.51,10.13,0.0
Product_18,Client_076,2025-06-14,6,June,2,3,21.42,34.9,104.7,40.44,104.7,0.0
Product_11,Client_027,2025-04-27,4,April,4,5,9.49,16.17,80.85,33.4,80.85,0.0
Product_03,Client_084,2025-06-23,6,June,4,3,10.22,17.4,52.2,21.54,52.2,0.0
Product_22,Client_076,2025-03-22,3,March,4,2,11.35,20.36,40.72,18.02,30.54,10.18
Product_10,Client_115,2025-03-22,3,March,4,3,7.67,9.46,28.38,5.37,28.38,0.0
Product_20,Client_184,2025-04-24,4,April,4,2,4.29,7.42,14.84,6.26,14.84,0.0
Product_14,Client_043,2025-02-08,2,February,2,6,14.49,20.75,124.5,37.56,0.0,124.5
Product_23,Client_114,2025-06-08,6,June,2,4,11.41,14.96,59.84,14.2,29.92,29.92
Product_12,Client_115,2025-10-19,10,October,3,2,8.7,15.66,31.32,13.92,0.0,31.32
Product_02,Client_187,2025-10-27,10,October,4,6,11.13,15.3,91.8,25.02,45.9,45.9
Product_28,Client_091,2025-03-03,3,March,1,1,21.35,24.7,24.7,3.35,6.18,18.52
Product_20,Client_112,2025-02-02,2,February,1,3,6.14,7.28,21.84,3.42,21.84,0.0
Product_09,Client_164,2025-09-30,9,September,5,4,24.92,33.12,132.48,32.8,132.48,0.0
Product_26,Client_015,2025-05-12,5,May,2,3,16.67,18.83,56.49,6.48,0.0,56.49
Product_03,Client_172,2025-05-12,5,May,2,6,12.38,13.66,81.96,7.68,81.96,0.0
Product_21,Client_104,2025-03-17,3,March,3,4,8.61,10.45,41.8,7.36,31.35,10.45
Product_12,Client_132,2025-12-26,12,December,4,3,8.08,14.27,42.81,18.57,21.4,21.41
Product_26,Client_192,2025-11-10,11,November,2,2,17.99,25.28,50.56,14.58,12.64,37.92
Product_22,Client_041,2025-03-04,3,March,1,7,9.24,16.17,113.19,48.51,113.19,0.0
Product_01,Client_037,2025-02-07,2,February,1,2,8.13,14.74,29.48,13.22,29.48,0.0
Product_28,Client_156,2025-07-09,7,July,2,7,22.26,27.89,195.23,39.41,195.23,0.0
Product_22,Client_113,2025-01-18,1,January,3,2,8.09,8.27,16.54,0.36,16.54,0.0
Product_02,Client_033,2025-03-08,3,March,2,3,8.64,11.5,34.5,8.58,34.5,0.0
Product_03,Client_061,2025-01-20,1,January,3,3,12.93,21.57,64.71,25.92,64.71,0.0
Product_25,Client_166,2025-09-13,9,September,2,7,16.69,31.07,217.49,100.66,217.49,0.0
Product_12,Client_093,2025-08-23,8,August,4,5,10.86,18.56,92.8,38.5,92.8,0.0
Product_13,Client_146,2025-12-16,12,December,3,4,13.09,19.03,76.12,23.76,76.12,0.0
Product_02,Client_155,2025-11-04,11,November,1,4,8.97,12.31,49.24,13.36,49.24,0.0
Product_05,Client_174,2025-02-10,2,February,2,8,16.46,23.0,184.0,52.32,184.0,0.0
Product_15,Client_095,2025-08-19,8,August,3,8,16.25,19.09,152.72,22.72,152.72,0.0
Product_12,Client_114,2025-06-30,6,June,5,3,11.24,20.79,62.37,28.65,62.37,0.0
Product_25,Client_020,2025-04-24,4,April,4,1,16.51,26.61,26.61,10.1,26.61,0.0
Product_19,Client_036,2025-05-26,5,May,4,8,22.87,26.42,211.36,28.4,158.52,52.84
Product_17,Client_094,2025-07-01,7,July,1,3,19.59,30.09,90.27,31.5,90.27,0.0
Product_13,Client_081,2025-07-09,7,July,2,3,13.58,21.05,63.15,22.41,63.15,0.0
Product_21,Client_072,2025-10-05,10,October,1,7,6.04,11.25,78.75,36.47,78.75,0.0
Product_08,Client_030,2025-10-18,10,October,3,7,20.39,36.48,255.36,112.63,127.68,127.68
Product_01,Client_189,2025-01-14,1,January,2,1,7.86,10.54,10.54,2.68,10.54,0.0
Product_06,Client_128,2025-08-24,8,August,4,3,19.17,25.8,77.4,19.89,77.4,0.0
Product_17,Client_100,2025-06-12,6,June,2,2,21.44,38.53,77.06,34.18,77.06,0.0
Product_30,Client_144,2025-12-08,12,December,2,4,6.78,12.54,50.16,23.04,50.16,0.0
Product_04,Client_068,2025-04-29,4,April,5,6,14.19,20.98,125.88,40.74,125.88,0.0
Product_25,Client_067,2025-01-21,1,January,3,3,15.55,23.4,70.2,23.55,35.1,35.1
Product_23,Client_115,2025-06-09,6,June,2,4,10.01,14.22,56.88,16.84,56.88,0.0
Product_07,Client_157,2025-12-23,12,December,4,2,21.1,36.84,73.68,31.48,73.68,0.0
Product_10,Client_178,2025-02-13,2,February,2,2,7.87,14.68,29.36,13.62,29.36,0.0
Product_30,Client_126,2025-12-22,12,December,4,4,4.43,6.38,25.52,7.8,25.52,0.0
Product_07,Client_032,2025-03-13,3,March,2,6,18.29,30.53,183.18,73.44,183.18,0.0
Product_05,Client_019,2025-08-31,8,August,5,5,17.0,25.45,127.25,42.25,127.25,0.0
Product_15,Client_045,2025-01-30,1,January,5,1,17.83,21.22,21.22,3.39,21.22,0.0
Product_29,Client_183,2025-12-03,12,December,1,3,24.57,35.32,105.96,32.25,105.96,0.0
Product_15,Client_023,2025-11-04,11,November,1,4,16.56,25.18,100.72,34.48,75.54,25.18
Product_26,Client_175,2025-07-14,7,July,2,3,18.26,33.3,99.9,45.12,99.9,0.0
Product_28,Client_082,2025-09-19,9,September,3,6,21.86,29.56,177.36,46.2,0.0,177.36
Product_22,Client_089,2025-03-23,3,March,4,4,11.06,17.18,68.72,24.48,68.72,0.0
Product_23,Client_017,2025-02-24,2,February,4,2,12.51,19.17,38.34,13.32,38.34,0.0
Product_18,Client_139,2025-09-06,9,September,1,2,23.4,35.26,70.52,23.72,70.52,0.0
Product_10,Client_077,2025-10-17,10,October,3,6,5.21,9.8,58.8,27.54,58.8,0.0
Product_28,Client_041,2025-05-10,5,May,2,2,22.89,29.77,59.54,13.76,0.0,59.54
Product_23,Client_182,2025-10-24,10,October,4,7,11.34,16.27,113.89,34.51,113.89,0.0
Product_30,Client_180,2025-03-21,3,March,3,4,4.93,9.6,38.4,18.68,38.4,0.0
Product_21,Client_045,2025-12-10,12,December,2,4,7.81,12.66,50.64,19.4,50.64,0.0
Product_26,Client_093,2025-09-26,9,September,4,7,19.21,23.42,163.94,29.47,163.94,0.0
Product_17,Client_058,2025-02-22,2,February,4,3,20.19,24.89,74.67,14.1,74.67,0.0
Product_04,Client_052,2025-06-05,6,June,1,3,12.3,16.85,50.55,13.65,25.28,25.27
Product_26,Client_036,2025-11-13,11,November,2,5,19.39,28.61,143.05,46.1,143.05,0.0
Product_08,Client_127,2025-03-19,3,March,3,4,23.62,28.16,112.64,18.16,112.64,0.0
Product_01,Client_093,2025-12-04,12,December,1,4,8.72,12.3,49.2,14.32,49.2,0.0
Product_18,Client_147,2025-12-21,12,December,3,2,23.59,35.26,70.52,23.34,70.52,0.0
Product_12,Client_120,2025-07-30,7,July,5,5,8.02,13.1,65.5,25.4,65.5,0.0
Product_26,Client_142,2025-09-06,9,September,1,4,17.34,19.88,79.52,10.16,79.52,0.0
Product_05,Client_157,2025-12-29,12,December,5,3,15.89,29.27,87.81,40.14,21.95,65.86
Product_29,Client_023,2025-01-02,1,January,1,3,25.42,44.05,132.15,55.89,132.15,0.0
Product_03,Client_080,2025-06-01,6,June,1,2,13.88,22.58,45.16,17.4,33.87,11.29
Product_13,Client_184,2025-01-16,1,January,3,6,10.97,16.09,96.54,30.72,96.54,0.0
Product_24,Client_123,2025-01-01,1,January,1,4,12.67,22.69,90.76,40.08,90.76,0.0
Product_17,Client_106,2025-06-24,6,June,4,7,20.58,36.75,257.25,113.19,257.25,0.0
Product_25,Client_105,2025-06-25,6,June,4,4,16.5,28.25,113.0,47.0,0.0,113.0
Product_27,Client_148,2025-01-27,1,January,4,3,21.78,32.69,98.07,32.73,98.07,0.0
Product_03,Client_033,2025-12-02,12,December,1,5,13.28,23.92,119.6,53.2,119.6,0.0
Product_11,Client_165,2025-05-03,5,May,1,7,8.57,9.48,66.36,6.37,66.36,0.0
Product_03,Client_116,2025-07-18,7,July,3,2,10.41,11.62,23.24,2.42,23.24,0.0
Product_15,Client_175,2025-03-28,3,March,4,4,17.89,24.67,98.68,27.12,0.0,98.68
Product_17,Client_089,2025-11-18,11,November,3,4,18.78,30.17,120.68,45.56,120.68,0.0
Product_05,Client_200,2025-10-02,10,October,1,5,15.86,26.04,130.2,50.9,130.2,0.0
Product_18,Client_164,2025-09-08,9,September,2,4,23.06,41.92,167.68,75.44,0.0,167.68
Product_19,Client_047,2025-04-17,4,April,3,7,24.99,27.97,195.79,20.86,195.79,0.0
Product_25,Client_034,2025-08-17,8,August,3,1,17.3,30.43,30.43,13.13,30.43,0.0
Product_14,Client_129,2025-03-11,3,March,2,3,13.53,21.12,63.36,22.77,63.36,0.0
Product_30,Client_015,2025-02-16,2,February,3,4,7.99,8.41,33.64,1.68,33.64,0.0
Product_27,Client_032,2025-11-07,11,November,1,6,18.4,21.51,129.06,18.66,96.8,32.26
Product_17,Client_040,2025-09-29,9,September,5,3,20.72,35.11,105.33,43.17,105.33,0.0
Product_10,Client_043,2025-10-30,10,October,5,3,7.55,11.12,33.36,10.71,0.0,33.36
Product_06,Client_083,2025-12-08,12,December,2,4,18.04,21.75,87.0,14.84,87.0,0.0
Product_30,Client_182,2025-12-01,12,December,1,2,5.68,9.01,18.02,6.66,18.02,0.0
Product_08,Client_089,2025-12-29,12,December,5,4,22.92,40.48,161.92,70.24,40.48,121.44
Product_17,Client_073,2025-11-24,11,November,4,5,19.31,31.64,158.2,61.65,158.2,0.0
Product_28,Client_021,2025-02-09,2,February,2,4,21.09,24.7,98.8,14.44,49.4,49.4
Product_09,Client_051,2025-02-04,2,February,1,2,24.28,35.9,71.8,23.24,71.8,0.0
Product_21,Client_142,2025-02-19,2,February,3,3,8.48,14.83,44.49,19.05,44.49,0.0
Product_09,Client_033,2025-12-15,12,December,3,3,22.75,35.31,105.93,37.68,0.0,105.93
Product_21,Client_078,2025-11-29,11,November,5,2,7.61,10.17,20.34,5.12,20.34,0.0
Product_20,Client_137,2025-07-11,7,July,2,6,7.37,11.63,69.78,25.56,69.78,0.0
Product_03,Client_129,2025-02-12,2,February,2,1,10.0,15.0,15.0,5.0,15.0,0.0
Product_21,Client_044,2025-09-13,9,September,2,2,6.6,10.63,21.26,8.06,15.94,5.32
Product_19,Client_149,2025-04-20,4,April,3,6,25.2,32.69,196.14,44.94,196.14,0.0
Product_05,Client_044,2025-07-08,7,July,2,3,17.97,23.71,71.13,17.22,71.13,0.0
Product_22,Client_160,2025-11-27,11,November,4,6,11.12,17.34,104.04,37.32,104.04,0.0
Product_24,Client_155,2025-09-27,9,September,4,3,14.38,18.39,55.17,12.03,55.17,0.0
Product_11,Client_145,2025-03-26,3,March,4,5,6.87,8.49,42.45,8.1,31.84,10.61
Product_02,Client_008,2025-08-13,8,August,2,6,8.13,13.15,78.9,30.12,78.9,0.0
Product_03,Client_012,2025-12-01,12,December,1,4,13.28,19.14,76.56,23.44,19.14,57.42
Product_21,Client_198,2025-06-20,6,June,3,2,6.4,11.18,22.36,9.56,0.0,22.36
Product_19,Client_068,2025-08-22,8,August,4,8,22.39,24.64,197.12,18.0,197.12,0.0
Product_21,Client_054,2025-05-06,5,May,1,4,6.38,7.34,29.36,3.84,14.68,14.68
Product_25,Client_147,2025-08-07,8,August,1,5,14.21,18.36,91.8,20.75,91.8,0.0
Product_14,Client_159,2025-08-26,8,August,4,3,13.82,17.49,52.47,11.01,39.35,13.12
Product_21,Client_008,2025-10-15,10,October,3,6,7.39,13.41,80.46,36.12,80.46,0.0
Product_16,Client_161,2025-01-31,1,January,5,2,18.33,20.13,40.26,3.6,30.2,10.06
Product_18,Client_075,2025-06-24,6,June,4,6,20.84,31.37,188.22,63.18,188.22,0.0
Product_21,Client_078,2025-06-27,6,June,4,7,8.46,11.01,77.07,17.85,19.27,57.8
Product_16,Client_063,2025-03-19,3,March,3,5,19.51,24.23,121.15,23.6,121.15,0.0
Product_26,Client_176,2025-06-15,6,June,3,4,16.45,19.15,76.6,10.8,57.45,19.15
Product_13,Client_077,2025-10-12,10,October,2,2,13.61,24.45,48.9,21.68,12.22,36.68
Product_15,Client_019,2025-03-26,3,March,4,4,15.31,23.14,92.56,31.32,92.56,0.0
Product_23,Client_016,2025-12-19,12,December,3,6,11.95,15.51,93.06,21.36,93.06,0.0
Product_06,Client_113,2025-08-08,8,August,2,3,16.11,18.42,55.26,6.93,55.26,0.0
Product_14,Client_124,2025-05-04,5,May,1,5,12.6,19.43,97.15,34.15,97.15,0.0
Product_15,Client_053,2025-12-20,12,December,3,5,16.87,25.31,126.55,42.2,126.55,0.0
Product_11,Client_156,2025-11-29,11,November,5,5,8.72,14.8,74.0,30.4,74.0,0.0
Product_05,Client_081,2025-05-01,5,May,1,2,17.94,25.18,50.36,14.48,50.36,0.0
Product_28,Client_184,2025-01-06,1,January,1,8,22.23,25.2,201.6,23.76,201.6,0.0
Product_11,Client_188,2025-08-22,8,August,4,4,8.39,11.3,45.2,11.64,45.2,0.0
Product_28,Client_089,2025-01-29,1,January,5,1,20.4,34.96,34.96,14.56,34.96,0.0
Product_13,Client_034,2025-11-10,11,November,2,3,12.44,21.66,64.98,27.66,48.74,16.24
Product_25,Client_095,2025-02-20,2,February,3,2,15.41,18.43,36.86,6.04,36.86,0.0
Product_17,Client_144,2025-12-20,12,December,3,4,19.08,32.9,131.6,55.28,131.6,0.0
Product_04,Client_082,2025-03-16,3,March,3,4,14.15,21.18,84.72,28.12,84.72,0.0
Product_08,Client_120,2025-01-03,1,January,1,4,20.47,32.73,130.92,49.04,32.73,98.19
Product_04,Client_069,2025-05-26,5,May,4,5,14.34,23.14,115.7,44.0,28.92,86.78
Product_15,Client_064,2025-01-01,1,January,1,3,16.49,26.15,78.45,28.98,78.45,0.0
Product_05,Client_025,2025-04-08,4,April,2,4,14.34,18.83,75.32,17.96,0.0,75.32
Product_02,Client_075,2025-03-17,3,March,3,5,8.43,13.22,66.1,23.95,16.52,49.58
Product_13,Client_158,2025-10-21,10,October,3,3,13.39,23.43,70.29,30.12,70.29,0.0
Product_14,Client_064,2025-09-26,9,September,4,6,15.4,22.22,133.32,40.92,133.32,0.0
Product_28,Client_041,2025-06-06,6,June,1,4,23.76,32.8,131.2,36.16,131.2,0.0
Product_27,Client_084,2025-04-15,4,April,3,6,20.63,33.38,200.28,76.5,200.28,0.0
Product_30,Client_148,2025-10-08,10,October,2,4,7.02,8.89,35.56,7.48,35.56,0.0
Product_24,Client_081,2025-12-13,12,December,2,3,15.4,23.37,70.11,23.91,70.11,0.0
Product_07,Client_196,2025-10-15,10,October,3,5,18.11,30.1,150.5,59.95,150.5,0.0
